id,latitude,longitude,SiteName,StartLat,StartLong,EndLat,EndLong
RWS01_MONIBAS_0131hrr0147ra,51.96633,4.40344,0131hrr0147ra,,,,
RWS01_MONIBAS_0131hrr0147ra0,51.96633,4.40344,0131hrr0147ra0,51.96633,4.40344,51.96357,4.40558
RWS01_MONIBAS_0131hrr0150ra,51.96357,4.40558,0131hrr0150ra,,,,
RWS01_MONIBAS_0131hrr0150ra0,51.96357,4.40558,0131hrr0150ra0,51.96357,4.40558,51.96057,4.40791
RWS01_MONIBAS_0131hrr0154ra,51.96057,4.40791,0131hrr0154ra,,,,
RWS01_MONIBAS_0131hrr0154ra0,51.96057,4.40791,0131hrr0154ra0,51.96057,4.40791,51.9572,4.41056
RWS01_MONIBAS_0131hrr0158ra,51.9572,4.41056,0131hrr0158ra,,,,
RWS01_MONIBAS_0131hrr0158ra0,51.9572,4.41056,0131hrr0158ra0,51.9572,4.41056,51.954,4.41306
RWS01_MONIBAS_0131hrr0162ra,51.954,4.41306,0131hrr0162ra,,,,
RWS01_MONIBAS_0151hrr0817ra,51.82959,4.75652,0151hrr0817ra,,,,
RWS01_MONIBAS_0151hrr0817ra0,51.82959,4.75652,0151hrr0817ra0,51.82959,4.75652,51.82909,4.76213
RWS01_MONIBAS_0151hrr0821ra,51.82909,4.76213,0151hrr0821ra,,,,
RWS01_MONIBAS_0151hrr0821ra0,51.82909,4.76213,0151hrr0821ra0,51.82909,4.76213,51.8287,4.76644
RWS01_MONIBAS_0151hrr0824ra,51.8287,4.76644,0151hrr0824ra,,,,
RWS01_MONIBAS_0151hrr0824ra0,51.8287,4.76644,0151hrr0824ra0,51.8287,4.76644,51.8275,4.77638
RWS01_MONIBAS_0151hrr0830ra,51.8275,4.77638,0151hrr0830ra,,,,
RWS01_MONIBAS_0151hrr0830ra0,51.8275,4.77638,0151hrr0830ra0,51.8275,4.77638,51.82684,4.78288
RWS01_MONIBAS_0151hrr0835ra,51.82684,4.78288,0151hrr0835ra,,,,
RWS01_MONIBAS_0151hrr0835ra0,51.82684,4.78288,0151hrr0835ra0,51.82684,4.78288,51.82621,4.78949
RWS01_MONIBAS_0151hrr0840ra,51.82621,4.78949,0151hrr0840ra,,,,
RWS01_MONIBAS_0091hrl0340ra,52.32918,4.79406,0091hrl0340ra,,,,
RWS01_MONIBAS_0091hrl0340ra0,52.32918,4.79406,0091hrl0340ra0,52.32918,4.79406,52.32673,4.79862
RWS01_MONIBAS_0091hrl0343ra,52.33106,4.79047,0091hrl0343ra,,,,
RWS01_MONIBAS_0091hrl0346ra,52.33247,4.78786,0091hrl0346ra,,,,
RWS01_MONIBAS_0091hrl0346ra0,52.33247,4.78786,0091hrl0346ra0,52.33247,4.78786,52.32918,4.79406
RWS01_MONIBAS_0091hrl0346rb,52.33247,4.78786,0091hrl0346rb,,,,
RWS01_MONIBAS_0091hrl0346rb0,52.33247,4.78786,0091hrl0346rb0,52.33247,4.78786,52.32869,4.79479
RWS01_MONIBAS_0091hrl0350ra,52.33471,4.78358,0091hrl0350ra,,,,
RWS01_MONIBAS_0091hrl0350ra0,52.33471,4.78358,0091hrl0350ra0,52.33471,4.78358,52.33247,4.78786
RWS01_MONIBAS_0091hrl0353ra,52.33638,4.78044,0091hrl0353ra,,,,
RWS01_MONIBAS_0091hrl0356ra,52.33837,4.77667,0091hrl0356ra,,,,
RWS01_MONIBAS_0201hrr0315ra,51.94061,4.47224,0201hrr0315ra,,,,
RWS01_MONIBAS_0201hrr0315ra0,51.94061,4.47224,0201hrr0315ra0,51.94061,4.47224,51.94168,4.48168
RWS01_MONIBAS_0201hrr0319ra,51.94121,4.47724,0201hrr0319ra,,,,
RWS01_MONIBAS_0201hrr0322ra,51.94168,4.48168,0201hrr0322ra,,,,
RWS01_MONIBAS_0201hrr0322ra0,51.94168,4.48168,0201hrr0322ra0,51.94168,4.48168,51.94277,4.49002
RWS01_MONIBAS_0201hrr0322rb,51.94168,4.48168,0201hrr0322rb,,,,
RWS01_MONIBAS_0201hrr0324ra,51.94201,4.48534,0201hrr0324ra,,,,
RWS01_MONIBAS_0201hrr0328ra,51.94277,4.49002,0201hrr0328ra,,,,
RWS01_MONIBAS_0201hrr0328ra0,51.94277,4.49002,0201hrr0328ra0,51.94277,4.49002,51.94505,4.49717
RWS01_MONIBAS_0201hrr0332ra,51.94469,4.49493,0201hrr0332ra,,,,
RWS01_MONIBAS_0201hrr0333ra,51.94505,4.49717,0201hrr0333ra,,,,
RWS01_MONIBAS_0121hrl0052rb,52.06644,4.3611,0121hrl0052rb,,,,
RWS01_MONIBAS_0121hrl0052rb0,52.06644,4.3611,0121hrl0052rb0,52.06644,4.3611,52.06895,4.35387
RWS01_MONIBAS_0121hrl0055ra,52.06517,4.36466,0121hrl0055ra,,,,
RWS01_MONIBAS_0121hrl0058ra,52.06375,4.36892,0121hrl0058ra,,,,
RWS01_MONIBAS_0121hrl0058ra0,52.06375,4.36892,0121hrl0058ra0,52.06375,4.36892,52.06644,4.3611
RWS01_MONIBAS_0121hrl0063ra,52.06211,4.37583,0121hrl0063ra,,,,
RWS01_MONIBAS_0121hrl0063ra0,52.06211,4.37583,0121hrl0063ra0,52.06211,4.37583,52.06375,4.36892
RWS01_MONIBAS_0121hrl0068ra,52.05966,4.38227,0121hrl0068ra,,,,
RWS01_MONIBAS_0121hrl0068ra0,52.05966,4.38227,0121hrl0068ra0,52.05966,4.38227,52.06211,4.37583
RWS01_MONIBAS_0121hrl0070ra,52.05867,4.38488,0121hrl0070ra,,,,
RWS01_MONIBAS_0121hrl0074ra,52.05711,4.38933,0121hrl0074ra,,,,
RWS01_MONICA_00D005014C003020000B,52.35575,4.74296,00D005014C003020000B,,,,
RWS01_MONICA_00D00501582968200005,52.35965,4.74212,00D00501582968200005,,,,
RWS01_MONICA_00D00501582968200009,52.35965,4.74212,00D00501582968200009,,,,
RWS01_MONICA_00D00501583DD0070007,52.35972,4.74274,00D00501583DD0070007,,,,
RWS01_MONICA_00D00501583DD007000B,52.35972,4.74274,00D00501583DD007000B,,,,
RWS01_MONICA_00D005017028D0050005,52.36387,4.74783,00D005017028D0050005,,,,
RWS01_MONICA_00D005017028D0050009,52.36387,4.74783,00D005017028D0050009,,,,
RWS01_MONICA_00D005017028D0050085,52.36387,4.74783,00D005017028D0050085,,,,
RWS01_MONICA_00D005017028D0050089,52.36387,4.74783,00D005017028D0050089,,,,
RWS01_MONICA_00D005017053D0070007,52.36405,4.74844,00D005017053D0070007,,,,
RWS01_MONIBAS_0131hrr0162ra0,51.954,4.41306,0131hrr0162ra0,51.954,4.41306,51.95153,4.41509
RWS01_MONIBAS_0131hrr0165ra,51.95153,4.41509,0131hrr0165ra,,,,
RWS01_MONIBAS_0131hrr0165ra0,51.95153,4.41509,0131hrr0165ra0,51.95153,4.41509,51.94711,4.42013
RWS01_MONIBAS_0131hrr0167ra,51.95003,4.41679,0131hrr0167ra,,,,
RWS01_MONIBAS_0131hrr0171ra,51.94711,4.42013,0131hrr0171ra,,,,
RWS01_MONIBAS_0131hrr0171ra0,51.94711,4.42013,0131hrr0171ra0,51.94711,4.42013,51.94492,4.42263
RWS01_MONIBAS_0131hrr0174ra,51.94492,4.42263,0131hrr0174ra,,,,
RWS01_MONIBAS_0131hrr0174ra0,51.94492,4.42263,0131hrr0174ra0,51.94492,4.42263,51.94201,4.42596
RWS01_MONIBAS_0131hrr0178ra,51.94201,4.42596,0131hrr0178ra,,,,
RWS01_MONIBAS_0131hrr0178ra0,51.94201,4.42596,0131hrr0178ra0,51.94201,4.42596,51.93909,4.4293
RWS01_MONIBAS_0131hrr0178ra1,51.94201,4.42596,0131hrr0178ra1,51.94201,4.42596,51.93909,4.4293
RWS01_MONIBAS_0151hrr0840ra0,51.82621,4.78949,0151hrr0840ra0,51.82621,4.78949,51.82508,4.79598
RWS01_MONIBAS_0151hrr0844ra,51.82508,4.79598,0151hrr0844ra,,,,
RWS01_MONIBAS_0151hrr0844ra0,51.82508,4.79598,0151hrr0844ra0,51.82508,4.79598,51.82383,4.80134
RWS01_MONIBAS_0151hrr0848ra,51.82383,4.80134,0151hrr0848ra,,,,
RWS01_MONIBAS_0151hrr0848ra0,51.82383,4.80134,0151hrr0848ra0,51.82383,4.80134,51.82257,4.80666
RWS01_MONIBAS_0151hrr0852ra,51.82257,4.80666,0151hrr0852ra,,,,
RWS01_MONIBAS_0151hrr0852ra0,51.82257,4.80666,0151hrr0852ra0,51.82257,4.80666,51.82128,4.81388
RWS01_MONIBAS_0151hrr0857ra,51.82128,4.81388,0151hrr0857ra,,,,
RWS01_MONIBAS_0151hrr0857ra0,51.82128,4.81388,0151hrr0857ra0,51.82128,4.81388,51.82132,4.82145
RWS01_MONIBAS_0151hrr0863ra,51.82132,4.82145,0151hrr0863ra,,,,
RWS01_MONIBAS_0151hrr0863ra0,51.82132,4.82145,0151hrr0863ra0,51.82132,4.82145,51.82156,4.82729
RWS01_MONIBAS_0091hrl0356ra0,52.33837,4.77667,0091hrl0356ra0,52.33837,4.77667,52.33471,4.78358
RWS01_MONIBAS_0091hrl0362ra,52.34136,4.77008,0091hrl0362ra,,,,
RWS01_MONIBAS_0091hrl0362ra0,52.34136,4.77008,0091hrl0362ra0,52.34136,4.77008,52.33837,4.77667
RWS01_MONIBAS_0091hrl0367ra,52.34407,4.76421,0091hrl0367ra,,,,
RWS01_MONIBAS_0091hrl0367ra0,52.34407,4.76421,0091hrl0367ra0,52.34407,4.76421,52.34136,4.77008
RWS01_MONIBAS_0091hrl0370ra,52.34597,4.76039,0091hrl0370ra,,,,
RWS01_MONIBAS_0091hrl0374ra,52.34834,4.75576,0091hrl0374ra,,,,
RWS01_MONIBAS_0091hrl0374ra0,52.34834,4.75576,0091hrl0374ra0,52.34834,4.75576,52.34407,4.76421
RWS01_MONIBAS_0091hrl0379ra,52.35116,4.75052,0091hrl0379ra,,,,
RWS01_MONIBAS_0091hrl0379ra0,52.35116,4.75052,0091hrl0379ra0,52.35116,4.75052,52.34834,4.75576
RWS01_MONIBAS_0091hrl0384ra,52.35401,4.74523,0091hrl0384ra,,,,
RWS01_MONIBAS_0201hrr0333ra0,51.94505,4.49717,0201hrr0333ra0,51.94505,4.49717,51.94583,4.5042
RWS01_MONIBAS_0201hrr0338ra,51.94583,4.5042,0201hrr0338ra,,,,
RWS01_MONIBAS_0201hrr0338ra0,51.94583,4.5042,0201hrr0338ra0,51.94583,4.5042,51.94667,4.51061
RWS01_MONIBAS_0201hrr0343ra,51.94667,4.51061,0201hrr0343ra,,,,
RWS01_MONIBAS_0201hrr0343ra0,51.94667,4.51061,0201hrr0343ra0,51.94667,4.51061,51.94773,4.51608
RWS01_MONIBAS_0201hrr0343ra1,51.94667,4.51061,0201hrr0343ra1,51.94667,4.51061,51.94773,4.51608
RWS01_MONIBAS_0201hrr0346ra,51.94773,4.51608,0201hrr0346ra,,,,
RWS01_MONIBAS_0201hrr0346ra0,51.94773,4.51608,0201hrr0346ra0,51.94773,4.51608,51.94992,4.52567
RWS01_MONIBAS_0201hrr0346rb,51.94773,4.51608,0201hrr0346rb,,,,
RWS01_MONIBAS_0201hrr0346rb0,51.94773,4.51608,0201hrr0346rb0,51.94773,4.51608,51.94938,4.52499
RWS01_MONIBAS_0201hrr0354ra,51.94992,4.52567,0201hrr0354ra,,,,
RWS01_MONIBAS_0121hrl0074ra0,52.05711,4.38933,0121hrl0074ra0,52.05711,4.38933,52.05966,4.38227
RWS01_MONIBAS_0121hrl0074rb,52.05711,4.38933,0121hrl0074rb,,,,
RWS01_MONIBAS_0121hrl0074rb0,52.05711,4.38933,0121hrl0074rb0,52.05711,4.38933,52.06045,4.38161
RWS01_MONIBAS_0121hrl0078ra,52.05534,4.3956,0121hrl0078ra,,,,
RWS01_MONIBAS_0121hrl0078ra0,52.05534,4.3956,0121hrl0078ra0,52.05534,4.3956,52.05711,4.38933
RWS01_MONIBAS_0121hrl0078rb,52.05534,4.3956,0121hrl0078rb,,,,
RWS01_MONIBAS_0121hrl0078rb0,52.05534,4.3956,0121hrl0078rb0,52.05534,4.3956,52.05711,4.38933
RWS01_MONIBAS_0121hrl0083ra,52.05385,4.40236,0121hrl0083ra,,,,
RWS01_MONIBAS_0121hrl0083ra0,52.05385,4.40236,0121hrl0083ra0,52.05385,4.40236,52.05534,4.3956
RWS01_MONIBAS_0121hrl0083ra1,52.05385,4.40236,0121hrl0083ra1,52.05385,4.40236,52.05534,4.3956
RWS01_MONIBAS_0121hrl0088ra,52.05297,4.40888,0121hrl0088ra,,,,
RWS01_MONICA_00D005017053D007000B,52.36405,4.74844,00D005017053D007000B,,,,
RWS01_MONICA_00D00501780030200007,52.36132,4.73228,00D00501780030200007,,,,
RWS01_MONICA_00D0050178003020000B,52.36132,4.73228,00D0050178003020000B,,,,
RWS01_MONICA_00D005018037D0070007,52.36628,4.75247,00D005018037D0070007,,,,
RWS01_MONICA_00D005018037D007000B,52.36628,4.75247,00D005018037D007000B,,,,
RWS01_MONICA_00D005018037D0070107,52.36628,4.75247,00D005018037D0070107,,,,
RWS01_MONICA_00D005018C55D0050005,52.36811,4.7563,00D005018C55D0050005,,,,
RWS01_MONICA_00D005018C55D0050009,52.36811,4.7563,00D005018C55D0050009,,,,
RWS01_MONICA_00D005018C55D0070007,52.36801,4.75642,00D005018C55D0070007,,,,
RWS01_MONICA_00D005018C55D007000B,52.36801,4.75642,00D005018C55D007000B,,,,
RWS01_MONIBAS_0131hrr0182ra,51.93909,4.4293,0131hrr0182ra,,,,
RWS01_MONIBAS_0131hrr0182ra0,51.93909,4.4293,0131hrr0182ra0,51.93909,4.4293,51.93692,4.43182
RWS01_MONIBAS_0131hrr0182rb,51.93909,4.4293,0131hrr0182rb,,,,
RWS01_MONIBAS_0131hrr0182rb0,51.93909,4.4293,0131hrr0182rb0,51.93909,4.4293,51.93692,4.43182
RWS01_MONIBAS_0131hrr0185ra,51.93692,4.43182,0131hrr0185ra,,,,
RWS01_MONIBAS_0131hrr0185ra0,51.93692,4.43182,0131hrr0185ra0,51.93692,4.43182,51.93269,4.43711
RWS01_MONIBAS_0131hrr0185rb,51.93692,4.43182,0131hrr0185rb,,,,
RWS01_MONIBAS_0131hrr0185rb0,51.93692,4.43182,0131hrr0185rb0,51.93692,4.43182,51.93544,4.43343
RWS01_MONIBAS_0131hrr0187ra,51.93544,4.43343,0131hrr0187ra,,,,
RWS01_MONIBAS_0131hrr0187ra0,51.93544,4.43343,0131hrr0187ra0,51.93544,4.43343,51.93256,4.43692
RWS01_MONIBAS_0131hrr0195ra,51.93016,4.44123,0131hrr0195ra,,,,
RWS01_MONIBAS_0201hrr0354ra0,51.94992,4.52567,0201hrr0354ra0,51.94992,4.52567,51.95134,4.53407
RWS01_MONIBAS_0201hrr0360ra,51.95134,4.53407,0201hrr0360ra,,,,
RWS01_MONIBAS_0201hrr0360ra0,51.95134,4.53407,0201hrr0360ra0,51.95134,4.53407,51.95248,4.54259
RWS01_MONIBAS_0201hrr0363ra,51.95192,4.53833,0201hrr0363ra,,,,
RWS01_MONIBAS_0201hrr0366ra,51.95248,4.54259,0201hrr0366ra,,,,
RWS01_MONIBAS_0201hrr0366ra0,51.95248,4.54259,0201hrr0366ra0,51.95248,4.54259,51.95312,4.54745
RWS01_MONIBAS_0201hrr0369ra,51.95312,4.54745,0201hrr0369ra,,,,
RWS01_MONIBAS_0201hrr0369ra0,51.95312,4.54745,0201hrr0369ra0,51.95312,4.54745,51.95385,4.55281
RWS01_MONIBAS_0201hrr0373ra,51.95385,4.55281,0201hrr0373ra,,,,
RWS01_MONIBAS_0201hrr0373ra0,51.95385,4.55281,0201hrr0373ra0,51.95385,4.55281,51.95498,4.55957
RWS01_MONIBAS_0201hrr0378ra,51.95498,4.55957,0201hrr0378ra,,,,
RWS01_MONIBAS_0091hrl0384ra0,52.35401,4.74523,0091hrl0384ra0,52.35401,4.74523,52.35116,4.75052
RWS01_MONIBAS_0091hrl0390ra,52.35757,4.73862,0091hrl0390ra,,,,
RWS01_MONIBAS_0091hrl0390ra0,52.35757,4.73862,0091hrl0390ra0,52.35757,4.73862,52.35401,4.74523
RWS01_MONIBAS_0091hrl0392ra,52.35875,4.73642,0091hrl0392ra,,,,
RWS01_MONIBAS_0091hrl0395ra,52.36054,4.73311,0091hrl0395ra,,,,
RWS01_MONIBAS_0091hrl0395ra0,52.36054,4.73311,0091hrl0395ra0,52.36054,4.73311,52.35757,4.73862
RWS01_MONIBAS_0091hrl0398ra,52.36232,4.7298,0091hrl0398ra,,,,
RWS01_MONIBAS_0091hrl0398ra0,52.36232,4.7298,0091hrl0398ra0,52.36232,4.7298,52.36054,4.73311
RWS01_MONIBAS_0091hrl0402ra,52.36468,4.7254,0091hrl0402ra,,,,
RWS01_MONIBAS_0091hrl0405ra,52.3666,4.72183,0091hrl0405ra,,,,
RWS01_MONIBAS_0091hrl0405ra0,52.3666,4.72183,0091hrl0405ra0,52.3666,4.72183,52.36232,4.7298
RWS01_MONIBAS_0151hrr0867ra,51.82156,4.82729,0151hrr0867ra,,,,
RWS01_MONIBAS_0151hrr0867ra0,51.82156,4.82729,0151hrr0867ra0,51.82156,4.82729,51.82198,4.83235
RWS01_MONIBAS_0151hrr0870ra,51.82198,4.83235,0151hrr0870ra,,,,
RWS01_MONIBAS_0151hrr0870ra0,51.82198,4.83235,0151hrr0870ra0,51.82198,4.83235,51.823,4.83718
RWS01_MONIBAS_0151hrr0874ra,51.823,4.83718,0151hrr0874ra,,,,
RWS01_MONIBAS_0151hrr0874ra0,51.823,4.83718,0151hrr0874ra0,51.823,4.83718,51.82429,4.84582
RWS01_MONIBAS_0151hrr0880ra,51.82429,4.84582,0151hrr0880ra,,,,
RWS01_MONIBAS_0151hrr0880ra0,51.82429,4.84582,0151hrr0880ra0,51.82429,4.84582,51.82482,4.85484
RWS01_MONIBAS_0151hrr0886ra,51.82482,4.85484,0151hrr0886ra,,,,
RWS01_MONIBAS_0151hrr0886ra0,51.82482,4.85484,0151hrr0886ra0,51.82482,4.85484,51.82517,4.86033
RWS01_MONIBAS_0151hrr0890ra,51.82517,4.86033,0151hrr0890ra,,,,
RWS01_MONIBAS_0121hrl0088ra0,52.05297,4.40888,0121hrl0088ra0,52.05297,4.40888,52.05385,4.40236
RWS01_MONIBAS_0121hrl0093ra,52.05241,4.41669,0121hrl0093ra,,,,
RWS01_MONIBAS_0121hrl0093ra0,52.05241,4.41669,0121hrl0093ra0,52.05241,4.41669,52.05297,4.40888
RWS01_MONIBAS_0121hrl0098ra,52.05195,4.42367,0121hrl0098ra,,,,
RWS01_MONIBAS_0121hrl0098ra0,52.05195,4.42367,0121hrl0098ra0,52.05195,4.42367,52.05241,4.41669
RWS01_MONIBAS_0121hrl0103ra,52.05141,4.43048,0121hrl0103ra,,,,
RWS01_MONIBAS_0121hrl0103ra0,52.05141,4.43048,0121hrl0103ra0,52.05141,4.43048,52.05195,4.42367
RWS01_MONIBAS_0121hrl0108ra,52.05086,4.43776,0121hrl0108ra,,,,
RWS01_MONIBAS_0121hrl0108ra0,52.05086,4.43776,0121hrl0108ra0,52.05086,4.43776,52.05141,4.43048
RWS01_MONIBAS_0121hrl0113ra,52.05041,4.44429,0121hrl0113ra,,,,
RWS01_MONIBAS_0121hrl0113ra0,52.05041,4.44429,0121hrl0113ra0,52.05041,4.44429,52.05086,4.43776
RWS01_MONIBAS_0281hrl0043rb0,52.09672,5.20797,0281hrl0043rb0,52.09672,5.20797,52.09357,5.20162
RWS01_MONIBAS_0281hrl0046ra,52.09896,5.21037,0281hrl0046ra,,,,
RWS01_MONIBAS_0281hrl0046ra0,52.09896,5.21037,0281hrl0046ra0,52.09896,5.21037,52.09672,5.20797
RWS01_MONIBAS_0281hrl0046ra1,52.09896,5.21037,0281hrl0046ra1,52.09896,5.21037,52.09672,5.20797
RWS01_MONIBAS_0281hrl0049ra,52.10096,5.2133,0281hrl0049ra,,,,
RWS01_MONIBAS_0281hrl0049ra0,52.10096,5.2133,0281hrl0049ra0,52.10096,5.2133,52.09896,5.21037
RWS01_MONIBAS_0281hrl0053ra,52.10259,5.21798,0281hrl0053ra,,,,
RWS01_MONIBAS_0281hrl0056ra,52.10308,5.22168,0281hrl0056ra,,,,
RWS01_MONIBAS_0281hrl0056ra0,52.10308,5.22168,0281hrl0056ra0,52.10308,5.22168,52.10096,5.2133
RWS01_MONIBAS_0281hrl0059ra,52.10335,5.22645,0281hrl0059ra,,,,
RWS01_MONIBAS_0281hrl0059ra0,52.10335,5.22645,0281hrl0059ra0,52.10335,5.22645,52.10308,5.22168
RWS01_MONICA_00D00501A450D0050005,52.37161,4.76287,00D00501A450D0050005,,,,
RWS01_MONICA_00D00501A450D0050009,52.37161,4.76287,00D00501A450D0050009,,,,
RWS01_MONICA_00D00501A450D0070007,52.37151,4.76299,00D00501A450D0070007,,,,
RWS01_MONICA_00D00501A450D007000B,52.37151,4.76299,00D00501A450D007000B,,,,
RWS01_MONICA_00D00501B83DD0050005,52.37537,4.76633,00D00501B83DD0050005,,,,
RWS01_MONICA_00D00501B83DD0050009,52.37537,4.76633,00D00501B83DD0050009,,,,
RWS01_MONICA_00D00501B851D0070007,52.37541,4.76659,00D00501B851D0070007,,,,
RWS01_MONICA_00D00501B851D007000B,52.37541,4.76659,00D00501B851D007000B,,,,
RWS01_MONICA_00D00501D001D0050005,52.38012,4.7677,00D00501D001D0050005,,,,
RWS01_MONICA_00D00501D001D0050009,52.38012,4.7677,00D00501D001D0050009,,,,
RWS01_MONIBAS_0141hrl0117ra,52.09897,4.36744,0141hrl0117ra,,,,
RWS01_MONIBAS_0141hrl0119ra,52.09722,4.36949,0141hrl0119ra,,,,
RWS01_MONIBAS_0141hrl0122ra,52.09568,4.37185,0141hrl0122ra,,,,
RWS01_MONIBAS_0141hrl0122ra0,52.09568,4.37185,0141hrl0122ra0,52.09568,4.37185,52.09897,4.36744
RWS01_MONIBAS_0141hrl0124ra,52.09404,4.37343,0141hrl0124ra,,,,
RWS01_MONIBAS_0141hrl0126ra,52.09255,4.37464,0141hrl0126ra,,,,
RWS01_MONIBAS_0141hrl0127ra,52.09169,4.37528,0141hrl0127ra,,,,
RWS01_MONIBAS_0141hrl0127ra0,52.09169,4.37528,0141hrl0127ra0,52.09169,4.37528,52.09568,4.37185
RWS01_MONIBAS_0141hrl0128ra,52.09079,4.37583,0141hrl0128ra,,,,
RWS01_MONIBAS_0141hrl0131ra,52.08764,4.37746,0141hrl0131ra,,,,
RWS01_MONIBAS_0141hrl0132ra,52.08679,4.37807,0141hrl0132ra,,,,
RWS01_MONIBAS_0201hrr0378ra0,51.95498,4.55957,0201hrr0378ra0,51.95498,4.55957,51.95675,4.56625
RWS01_MONIBAS_0201hrr0383ra,51.95675,4.56625,0201hrr0383ra,,,,
RWS01_MONIBAS_0201hrr0383ra0,51.95675,4.56625,0201hrr0383ra0,51.95675,4.56625,51.95972,4.57358
RWS01_MONIBAS_0201hrr0386ra,51.95815,4.57004,0201hrr0386ra,,,,
RWS01_MONIBAS_0201hrr0389ra,51.95972,4.57358,0201hrr0389ra,,,,
RWS01_MONIBAS_0201hrr0389ra0,51.95972,4.57358,0201hrr0389ra0,51.95972,4.57358,51.963,4.58045
RWS01_MONIBAS_0201hrr0392ra,51.96136,4.57702,0201hrr0392ra,,,,
RWS01_MONIBAS_0201hrr0395ra,51.963,4.58045,0201hrr0395ra,,,,
RWS01_MONIBAS_0201hrr0395ra0,51.963,4.58045,0201hrr0395ra0,51.963,4.58045,51.96516,4.58509
RWS01_MONIBAS_0201hrr0399ra,51.96516,4.58509,0201hrr0399ra,,,,
RWS01_MONIBAS_0201hrr0399ra0,51.96516,4.58509,0201hrr0399ra0,51.96516,4.58509,51.96673,4.58867
RWS01_MONIBAS_0141hrl0132ra0,52.08679,4.37807,0141hrl0132ra0,52.08679,4.37807,52.09169,4.37528
RWS01_MONIBAS_0141hrl0136ra,52.08347,4.38061,0141hrl0136ra,,,,
RWS01_MONIBAS_0141hrl0137ra,52.08276,4.38156,0141hrl0137ra,,,,
RWS01_MONIBAS_0141hrl0137ra0,52.08276,4.38156,0141hrl0137ra0,52.08276,4.38156,52.08679,4.37807
RWS01_MONIBAS_0141hrl0139ra,52.08203,4.38263,0141hrl0139ra,,,,
RWS01_MONIBAS_0141hrl0140ra,52.08101,4.38409,0141hrl0140ra,,,,
RWS01_MONIBAS_0141hrl0142ra,52.08002,4.38549,0141hrl0142ra,,,,
RWS01_MONIBAS_0141hrl0143ra,52.07898,4.38695,0141hrl0143ra,,,,
RWS01_MONIBAS_0141hrl0143ra0,52.07898,4.38695,0141hrl0143ra0,52.07898,4.38695,52.08276,4.38156
RWS01_MONIBAS_0141hrl0145ra,52.07796,4.38842,0141hrl0145ra,,,,
RWS01_MONIBAS_0141hrl0146ra,52.0771,4.38979,0141hrl0146ra,,,,
RWS01_MONIBAS_0151hrr0890ra0,51.82517,4.86033,0151hrr0890ra0,51.82517,4.86033,51.82652,4.86721
RWS01_MONIBAS_0151hrr0895ra,51.82652,4.86721,0151hrr0895ra,,,,
RWS01_MONIBAS_0151hrr0895ra0,51.82652,4.86721,0151hrr0895ra0,51.82652,4.86721,51.82884,4.87375
RWS01_MONIBAS_0151hrr0900ra,51.82884,4.87375,0151hrr0900ra,,,,
RWS01_MONIBAS_0151hrr0900ra0,51.82884,4.87375,0151hrr0900ra0,51.82884,4.87375,51.83152,4.88115
RWS01_MONIBAS_0151hrr0906ra,51.83152,4.88115,0151hrr0906ra,,,,
RWS01_MONIBAS_0151hrr0906ra0,51.83152,4.88115,0151hrr0906ra0,51.83152,4.88115,51.83359,4.88743
RWS01_MONIBAS_0151hrr0911ra,51.83359,4.88743,0151hrr0911ra,,,,
RWS01_MONIBAS_0151hrr0911ra0,51.83359,4.88743,0151hrr0911ra0,51.83359,4.88743,51.83548,4.8949
RWS01_MONIBAS_0151hrr0916ra,51.83548,4.8949,0151hrr0916ra,,,,
RWS01_MONIBAS_0151hrr0916ra0,51.83548,4.8949,0151hrr0916ra0,51.83548,4.8949,51.83722,4.90231
RWS01_MONIBAS_0151hrr0922ra,51.83722,4.90231,0151hrr0922ra,,,,
RWS01_MONIBAS_0151hrr0922ra0,51.83722,4.90231,0151hrr0922ra0,51.83722,4.90231,51.8381,4.90804
RWS01_MONIBAS_0151hrr0926ra,51.8381,4.90804,0151hrr0926ra,,,,
RWS01_MONIBAS_0151hrr0926ra0,51.8381,4.90804,0151hrr0926ra0,51.8381,4.90804,51.83889,4.91352
RWS01_MONIBAS_0151hrr0930ra,51.83889,4.91352,0151hrr0930ra,,,,
RWS01_MONIBAS_0151hrr0930ra0,51.83889,4.91352,0151hrr0930ra0,51.83889,4.91352,51.83926,4.91866
RWS01_MONIBAS_0151hrr0934ra,51.83926,4.91866,0151hrr0934ra,,,,
RWS01_MONIBAS_0151hrr0934ra0,51.83926,4.91866,0151hrr0934ra0,51.83926,4.91866,51.83904,4.92455
RWS01_MONIBAS_0151hrr0938ra,51.83904,4.92455,0151hrr0938ra,,,,
RWS01_MONIBAS_0151hrr0938ra0,51.83904,4.92455,0151hrr0938ra0,51.83904,4.92455,51.8397,4.93119
RWS01_MONIBAS_0151hrr0942ra,51.8397,4.93119,0151hrr0942ra,,,,
RWS01_MONIBAS_0281hrl0062ra,52.10367,5.23169,0281hrl0062ra,,,,
RWS01_MONIBAS_0281hrl0062ra0,52.10367,5.23169,0281hrl0062ra0,52.10367,5.23169,52.10335,5.22645
RWS01_MONIBAS_0281hrl0066ra,52.10399,5.23694,0281hrl0066ra,,,,
RWS01_MONIBAS_0281hrl0066ra0,52.10399,5.23694,0281hrl0066ra0,52.10399,5.23694,52.10367,5.23169
